DIN/PIN,"Plan","Rec Eff Date","Rec End Date","Ben Grp List","LCA Ind","Pay Gen Ind","Brand Nm","Manuf","Generic Nm","Dosage Form","Trial Flg","Max Price","LCA Price","RDP Cat","RDP Sub Cat","RDP Price","RDP Excl Plans","Can Fed Reg Cd","Pcare Plan Desc","Max Days Supply","Qty Limit","Formulary List Date","Ltd Use Flag","Max Daily Qty","Max Period Qty","Max Period Qty Days","Max Annual Qty","BGTS Cat Cd","BGTS Cat Desc","BGTS Max Annual Qty"	
00001090,"W",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Epifrin 1/2%","003574","EPINEPHRINE 0.5 % SO","DROPS","N", 0000.9936, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001090,"W",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Epifrin 1/2%","003574","EPINEPHRINE 0.5 % SO","DROPS","N", 0000.9936, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001090,"W",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Epifrin 1/2%","003574","EPINEPHRINE 0.5 % SO","DROPS","N", 0000.9936, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001090,"W",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Epifrin 1/2%","003574","EPINEPHRINE 0.5 % SO","DROPS","N", 0000.9936, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001104,"NB",20190319,40001230,"","","N","Epifrin 1%","003574","EPINEPHRINE 1 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","E","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001112,"NB",20190319,40001230,"","","N","Epifrin 2%","003574","EPINEPHRINE 2 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","E","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001120,"NB",20190319,40001230,"","","N","Herplex","003574","IDOXURIDINE 0.1 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001147,"W",20220223,20221231,"WC","","N","Albalon","015353","NAPHAZOLINE HCL 0.1 % SO","DROPS","N", 0000.6647, 0000.0000,"","",,"","O","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001147,"W",20230101,20231231,"WC","","N","Albalon","015353","NAPHAZOLINE HCL 0.1 % SO","DROPS","N", 0000.6647, 0000.0000,"","",,"","O","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001147,"W",20240101,20240312,"WC","","N","Albalon","015353","NAPHAZOLINE HCL 0.1 % SO","DROPS","N", 0000.6647, 0000.0000,"","",,"","O","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001147,"W",20240313,20241231,"WC","","N","Albalon","015353","NAPHAZOLINE HCL 0.1 % SO","DROPS","N", 0000.6647, 0000.0000,"","",,"","O","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001171,"NB",20181011,40001230,"","P","Y","P.V. Carpine Liq 1%","003574","PILOCARPINE HCL 1 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001198,"NB",20101015,40001230,"","","N","P.V. Carpine Liq 2%","003574","PILOCARPINE HCL 2 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001200,"NB",20020211,40001230,"","","N","Pms-Hydromorphone Powder","003550","HYDROMORPHONE HCL 100 % PA","POWDER","N", 0000.0000, 0000.0000,"","",,"","N","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001228,"NB",20181011,40001230,"","P","Y","P.V. Carpine Liq 4%","003574","PILOCARPINE HCL 4 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001279,"NB",20101015,40001230,"","","N","Ophthetic","003574","PROPARACAINE HCL 0.5 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","E","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001287,"NB",20181011,40001230,"","","N","Bleph 10 Dps","003574","SULFACETAMIDE SODIUM 10 % SO","DROPS","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001309,"NB",20040716,40001230,"","","N","Fluoroplex Top Liq 1% (D/C)","003574","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001317,"NB",20181011,40001230,"","","N","Herplex D","003574","IDOXURIDINE 0.1 % SL","LIQUID","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001333,"NB",20021015,40001230,"","","N","Atropine Eye Ont 1% (D/C)","003574","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001341,"NB",20170401,40001230,"NB","P","Y","Chloroptic Oph Ont 1%","003574","CHLORAMPHENICOL 1 % OA","OINT. (G)","N", 0000.0000, 0000.0000,"","",,"","P","Non-Benefit", 000, 99999999,20141206,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001376,"NB",20000928,40001230,"","","N","Scabanca Top Crm/604437 (D/C)","000000","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001465,"NB",20210319,40001230,"","","N","Daybarb Tab 15mg (D/C)","000000","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001538,"NB",20000928,40001230,"","","N","Reserpanca Tab 0.25mg (D/C)","000000","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001619,"NB",20000928,40001230,"","","N","Bacid Cap (D/C)","000000","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001627,"NB",20110704,40001230,"NB","","N","Aquasol A Cap 25,000iu (D/C)","000000","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001635,"NB",20110704,40001230,"NB","","N","Aquasol A Cap 50,000iu (D/C)","000000","Unknown Generic Drug  ","","N", 0000.0000, 0000.0000,"","",,"","","Non-Benefit", 000, 00000000,19940101,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"B",20220421,20221231,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"B",20230101,20230816,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"B",20230817,20231231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"B",20240101,20240312,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"B",20240313,20241231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"C",20220421,20221231,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"C",20230101,20230816,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"C",20230817,20231231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"C",20240101,20240312,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"C",20240313,20241231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"F",20220421,20221231,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"F",20230101,20230816,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"F",20230817,20231231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"F",20240101,20240312,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"F",20240313,20241231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"I",20220421,20221231,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"I",20230101,20230816,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"I",20230817,20231231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"I",20240101,20240312,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"I",20240313,20241231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"W",20220421,20221231,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"W",20230101,20230816,"B ,C ,F ,U ,W ","P","Y","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.2322,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"W",20230817,20231231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"W",20240101,20240312,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001686,"W",20240313,20241231,"B ,C ,F ,U ,W ","","N","Xylocaine Viscous 2%","017065","LIDOCAINE HCL 2 % SJ","SOLUTION","N", 0000.1107, 0000.0000,"","",,"","E","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001694,"P",20220401,20221231,"PC","P","Y","Xylocaine Jelly 2%","017065","LIDOCAINE HCL 2 % II","JELLY(ML)","N", 0000.6615, 0000.3915,"","",,"","E","Palliative Care", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001694,"P",20230101,20230331,"PC","P","Y","Xylocaine Jelly 2%","017065","LIDOCAINE HCL 2 % II","JELLY(ML)","N", 0000.6615, 0000.3915,"","",,"","E","Palliative Care", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001694,"P",20230401,20230816,"PC","P","Y","Xylocaine Jelly 2%","017065","LIDOCAINE HCL 2 % II","JELLY(ML)","N", 0000.6913, 0000.3915,"","",,"","E","Palliative Care", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001694,"P",20230817,20231231,"PC","P","Y","Xylocaine Jelly 2%","017065","LIDOCAINE HCL 2 % II","JELLY(ML)","N", 0000.6913, 0000.5622,"","",,"","E","Palliative Care", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001694,"P",20240101,20240312,"PC","P","Y","Xylocaine Jelly 2%","017065","LIDOCAINE HCL 2 % II","JELLY(ML)","N", 0000.6913, 0000.5622,"","",,"","E","Palliative Care", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001694,"P",20240313,20240331,"PC","P","Y","Xylocaine Jelly 2%","017065","LIDOCAINE HCL 2 % II","JELLY(ML)","N", 0000.6913, 0000.5622,"","",,"","E","Palliative Care", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001694,"P",20240401,20241231,"PC","P","Y","Xylocaine Jelly 2%","017065","LIDOCAINE HCL 2 % II","JELLY(ML)","N", 0000.7259, 0000.5622,"","",,"","E","Palliative Care", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"B",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"B",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"B",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"B",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Licensed Residential Care Facilities", 035, 99999999,20010201,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"C",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"C",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"C",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"C",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Income Assistance", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"F",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"F",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"F",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"F",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","At Home Program", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"I",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"I",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"I",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"I",20240313,20241231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","Fair PharmaCare", 035, 99999999,20180221,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"W",20220223,20221231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"W",20230101,20231231,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
00001708,"W",20240101,20240312,"A ,B ,C ,F ,U ,W ","","N","Xylocaine Endotracheal Aerosol 22gm","000000","LIDOCAINE HCL 10 % AS","SPRAY","N", 0000.1646, 0000.0000,"","",,"","O","First Nations Health Benefits", 035, 99999999,20171001,"N", 00000000.0, 00000000.0, 00000, 00000000.0,"NA","Not Applicable",	
